"OriginalEnglish","Translation","Locations"
"Create more accessible email messages in Outlook","Könnyebben hozzáférhető e-mail üzenetek létrehozása az Outlookban","/docs/learningpathways/v4/hu-hu/playlists.json;cf352e8f-caf6-4e52-86d5-ae218004e089;Title
/docs/learningpathways/v4/hu-hu/playlists.json;cf352e8f-caf6-4e52-86d5-ae218004e089;Description
"
"Create more accessible Word documents","Hozzáférhetőbb Word-dokumentumok létrehozása","/docs/learningpathways/v4/hu-hu/playlists.json;76253e80-b36d-479a-9267-e73f2b5a8600;Title
/docs/learningpathways/v4/hu-hu/playlists.json;76253e80-b36d-479a-9267-e73f2b5a8600;Description
"
"Create more accessible Excel workbooks","Könnyebben hozzáférhető Excel-munkafüzetek létrehozása","/docs/learningpathways/v4/hu-hu/playlists.json;c4d3a610-6289-4979-b0b6-b679ef28c13b;Title
/docs/learningpathways/v4/hu-hu/playlists.json;c4d3a610-6289-4979-b0b6-b679ef28c13b;Description
"
"Create more accessible slides in PowerPoint","Könnyebben hozzáférhető diák létrehozása a PowerPointban","/docs/learningpathways/v4/hu-hu/playlists.json;776fc7e7-cd09-4968-887f-cc04e8558b9e;Title
"
"Excel Quick Start","Excel gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;a8cbac83-f7e8-45ff-a4a6-6b04f31a5745;Title
"
"Intro to Excel","Bevezetés az Excelbe","/docs/learningpathways/v4/hu-hu/playlists.json;842fb550-07cb-42d1-9a9f-c55789efed57;Title
"
"Rows & columns","Sorok és oszlopok","/docs/learningpathways/v4/hu-hu/playlists.json;7450f58a-517f-48ae-bace-248346e52275;Title
"
"Cells","Sejtek","/docs/learningpathways/v4/hu-hu/playlists.json;59b01879-ea2a-4f76-b2e4-e437fc45c61d;Title
"
"Formatting","Formázás","/docs/learningpathways/v4/hu-hu/playlists.json;e6656c9b-a36a-4143-8fe4-5b6de0d9486b;Title
"
"Formulas & functions","Képletek és függvények","/docs/learningpathways/v4/hu-hu/playlists.json;9baa4835-b7d5-4e7e-8bea-0a53a1b91229;Title
"
"Tables","Táblázatok","/docs/learningpathways/v4/hu-hu/playlists.json;94333445-037d-4222-aa99-a84b1f6125f0;Title
"
"Charts","Charts","/docs/learningpathways/v4/hu-hu/playlists.json;50f79020-4453-479a-a7db-301f8863a5a3;Title
"
"PivotTables","Kimutatások","/docs/learningpathways/v4/hu-hu/playlists.json;6988bd71-e905-4699-a25c-ba148d6e5bad;Title
"
"Share and co-author","Megosztás és társszerző","/docs/learningpathways/v4/hu-hu/playlists.json;3ee48085-019d-4256-9ad5-c2d03c82238c;Title
"
"Common use of functions","A függvények közös használata","/docs/learningpathways/v4/hu-hu/playlists.json;d4b4a842-2858-4cef-a090-51b567d90cc0;Title
"
"Linked data types","Összekapcsolt adattípusok","/docs/learningpathways/v4/hu-hu/playlists.json;ed55052f-97a3-495c-937f-273c89775b69;Title
"
"Get started with Lists","Első lépések a listákkal","/docs/learningpathways/v4/hu-hu/playlists.json;0c7a8a54-f7fc-4464-8f21-67c961b84f7c;Title
"
"Microsoft 365 for business Quick Start","Microsoft 365 vállalati gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;261009d0-8b5c-4302-bb0f-c993e1ebb51c;Title
"
"Get started with Microsoft 365","Első lépések a Microsoft 365-kel","/docs/learningpathways/v4/hu-hu/playlists.json;8f026372-069d-4449-a116-938bf5aae7ea;Title
"
"Create and save","Létrehozás és mentés","/docs/learningpathways/v4/hu-hu/playlists.json;f4bbc974-3e87-4e2b-a4c8-7cb1d3c35fa3;Title
/docs/learningpathways/v4/hu-hu/assets.json;93439db5-c08a-4a93-b3b9-9f3ecc63fcfc;Title
/docs/learningpathways/v4/hu-hu/assets.json;fb440590-1b4d-4562-94ba-61123b299e3d;Title
"
"Share and collaborate","Megosztás és együttműködés","/docs/learningpathways/v4/hu-hu/playlists.json;f7fc4bc7-12f5-44bc-9bd4-c122e891061d;Title
/docs/learningpathways/v4/hu-hu/playlists.json;fe752d83-36ae-4209-92f8-e340e9bf696e;Title
/docs/learningpathways/v4/hu-hu/assets.json;be096b45-709c-473a-afb9-f7a998b3f435;Title
/docs/learningpathways/v4/hu-hu/assets.json;07fcfb59-f410-4e52-9c60-3b069a805ee5;Title
"
"Work with Microsoft Teams","A Microsoft Teamssel való munka","/docs/learningpathways/v4/hu-hu/playlists.json;fa7efdbf-ddd5-46b4-86c0-4d75b3893c85;Title
"
"Get the most out of Windows","A legtöbbet hozd ki a Windowsból","/docs/learningpathways/v4/hu-hu/playlists.json;ffdf1665-6516-4d78-b9d3-39985b60c06b;Title
"
"Work from anywhere","Munka bárhonnan","/docs/learningpathways/v4/hu-hu/playlists.json;861f0286-c3b5-4a76-9b7e-77c1bf39572d;Title
"
"Cool Microsoft 365 features","Cool Microsoft 365 funkciók","/docs/learningpathways/v4/hu-hu/playlists.json;477ad890-043c-4d3c-982e-40c540f10009;Title
"
"Forms Quick Start","Űrlapok gyors indítása","/docs/learningpathways/v4/hu-hu/playlists.json;77061d5e-2222-4748-ac80-7d03d2587bd3;Title
"
"Create a form and view results","Űrlap létrehozása és eredmények megtekintése","/docs/learningpathways/v4/hu-hu/playlists.json;b873fd99-81be-483a-a8e0-16fcfe0fa120;Title
"
"Teams Quick Start","Csapatok gyorsindítása","/docs/learningpathways/v4/hu-hu/playlists.json;d3acd5c2-0488-4104-935a-61fda884bc49;Title
"
"Intro to Microsoft Teams","Bevezetés a Microsoft Teamsbe","/docs/learningpathways/v4/hu-hu/playlists.json;bc9d8a0a-58f1-42cc-bdcf-9ee10b73ba24;Title
"
"Start chats and calls","Csevegések és hívások indítása","/docs/learningpathways/v4/hu-hu/playlists.json;2346ff06-6646-4084-845d-2ee5971f3634;Title
"
"Set up and customize your team","A csapat beállítása és testreszabása","/docs/learningpathways/v4/hu-hu/playlists.json;b6b28572-87d3-4c71-a565-8d4a8e18d406;Title
"
"Explore apps and tools","Alkalmazások és eszközök felfedezése","/docs/learningpathways/v4/hu-hu/playlists.json;4374d7da-95a5-4e13-a14b-2e43e1277d53;Title
"
"Collaborate in teams and channels","Együttműködés csapatokban és csatornákban","/docs/learningpathways/v4/hu-hu/playlists.json;d4f4cae2-ce9a-483a-a786-93974e40b482;Title
"
"Work with posts and messages","Álláshelyekkel és üzenetekkel való munka","/docs/learningpathways/v4/hu-hu/playlists.json;7a057fc3-74eb-46ab-991d-50e2e665f95d;Title
"
"Upload and find files","Fájlok feltöltése és keresése","/docs/learningpathways/v4/hu-hu/playlists.json;044071b3-a780-4a24-b0b1-a4951ee48a3f;Title
"
"Set up and attend live events","Élő események beállítása és az az azokat való részvétel","/docs/learningpathways/v4/hu-hu/playlists.json;729bcb7f-43bc-4d38-a0df-8fbf38b80e56;Title
"
"Manage Meetings","Értekezletek kezelése","/docs/learningpathways/v4/hu-hu/playlists.json;fae33957-cb84-4185-ab78-2bd3818b31ee;Title
/docs/learningpathways/v4/hu-hu/assets.json;919b4bd2-6c85-4792-bf60-57258cabe71d;Title
"
"Manage your activity feed","A tevékenységi hírcsatorna kezelése","/docs/learningpathways/v4/hu-hu/playlists.json;2b830deb-c2f7-46b4-9c0f-eb3150a9f083;Title
"
"Teams on the go","Csapatok útközben","/docs/learningpathways/v4/hu-hu/playlists.json;90ecbd2b-a1a7-4da1-8355-c1f65c4af298;Title
"
"Manage team schedules with Shifts","Csapatütemezések kezelése műszakokkal","/docs/learningpathways/v4/hu-hu/playlists.json;2ba46e26-5c63-48b9-818c-f49354b3b5d1;Title
"
"Walkie Talkie, Tasks, and Praise","Walkie Talkie, feladatok, és dicséret","/docs/learningpathways/v4/hu-hu/playlists.json;a9047d0c-b690-4a43-9ad3-78ee5c1d5d7b;Title
"
"Create approvals","Jóváhagyások létrehozása","/docs/learningpathways/v4/hu-hu/playlists.json;634948c6-8f39-4bc4-a0ee-f42dc12b511c;Title
"
"Office for the web: Get started","Office for the web: Első lépések","/docs/learningpathways/v4/hu-hu/playlists.json;eda0aa68-24ac-46a1-83db-e04f929be0d6;Title
"
"Office for the web: Outlook for the web","Office for the web: Outlook for the web","/docs/learningpathways/v4/hu-hu/playlists.json;610da080-333a-449f-9f81-21c556c0a961;Title
"
"Office for the web: Word for the web","Office for the web: Word for the web","/docs/learningpathways/v4/hu-hu/playlists.json;e2fb04a4-7e0c-40ff-994b-d92c80c00df0;Title
"
"Office for the Web: Excel for the Web","Office for the Web: Excel a weben","/docs/learningpathways/v4/hu-hu/playlists.json;803f7002-9bc0-4d96-a898-9770f1b8bcdf;Title
"
"Office for the web: PowerPoint for the web","Office for the web: PowerPoint a weben","/docs/learningpathways/v4/hu-hu/playlists.json;164ee353-bb72-4e17-8bed-d7824241b341;Title
"
"Office for the web: Share your documents","Office for the web: Dokumentumok megosztása","/docs/learningpathways/v4/hu-hu/playlists.json;69149089-33ca-4e3c-863d-713768570323;Title
/docs/learningpathways/v4/hu-hu/assets.json;39d8fb04-8063-482f-93e3-2fc4f6f421a9;Title
"
"OneDrive QuickStart","OneDrive gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;c9ecc2e9-bc17-496a-8b0b-9242b6bb3eaf;Title
"
"Intro to OneDrive (work or school)","Bevezetés a OneDrive-ra (munka vagy iskola)","/docs/learningpathways/v4/hu-hu/playlists.json;d6021ad3-8709-4c7f-bd74-58517dfc902e;Title
"
"Manage your files with OneDrive","Fájlok kezelése a OneDrive-val","/docs/learningpathways/v4/hu-hu/playlists.json;3c24a6b8-a3d7-4133-ba59-08d705fe8160;Title
"
"Share and Sync with OneDrive","Megosztás és szinkronizálás a OneDrive-val","/docs/learningpathways/v4/hu-hu/playlists.json;f007841f-fde2-463c-8043-035084c00ba5;Title
"
"OneNote Quick Start","OneNote gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;a324d70a-4727-43e3-b78a-be93092d3dd0;Title
"
"Intro to OneNote","Bevezetés a OneNote-ra","/docs/learningpathways/v4/hu-hu/playlists.json;55d81409-752a-4bd8-8c2b-cfc937359358;Title
"
"Take notes with OneNote","Jegyzetelés a OneNote segítségével","/docs/learningpathways/v4/hu-hu/playlists.json;b63ab88a-2478-44a0-80a9-661849142f29;Title
"
"Format notes with OneNote","Jegyzetek formázása a OneNote segítségével","/docs/learningpathways/v4/hu-hu/playlists.json;8c0e0a94-ac56-4ed8-a385-caea31145761;Title
"
"Draw and sketch with OneNote","Rajzolás és vázlatkészítés a OneNote segítségével","/docs/learningpathways/v4/hu-hu/playlists.json;17a6d04a-e893-4b67-932f-529f70868150;Title
"
"Stay organized with OneNote","Maradjon szervezett a OneNote-tal","/docs/learningpathways/v4/hu-hu/playlists.json;352e7758-5888-40c5-b765-edc83d7c64b3;Title
"
"Share and sync with OneNote","Megosztás és szinkronizálás a OneNote-tal","/docs/learningpathways/v4/hu-hu/playlists.json;30190ee7-5d18-4c8c-9104-42b06388bee7;Title
"
"OneNote on mobile devices","OneNote mobileszközökön","/docs/learningpathways/v4/hu-hu/playlists.json;54d20fd4-0c72-404a-b0d8-93e64fcc0e36;Title
"
"Outlook Quick Start","Outlook gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;e66fa8f3-ec7e-47f9-9d79-4d334f157563;Title
"
"Set up and customize Outlook","Az Outlook beállítása és testreszabása","/docs/learningpathways/v4/hu-hu/playlists.json;79fe1eb2-571e-4cbe-98b9-913692ddd387;Title
"
"Create and send email","E-mailek létrehozása és küldése","/docs/learningpathways/v4/hu-hu/playlists.json;44bb07ac-1c25-43fa-885d-4a0476734c9f;Title
/docs/learningpathways/v4/hu-hu/assets.json;19c32deb-08b6-4f90-a211-02bc5f77f360;Title
/docs/learningpathways/v4/hu-hu/assets.json;400d4d45-8e2d-46a2-8cb5-ddabf12489ed;Title
"
"Manage email","E-mailek kezelése","/docs/learningpathways/v4/hu-hu/playlists.json;8d87d80d-b5df-45a9-9164-e03d74cca066;Title
"
"Organize your inbox","A beérkezett üzenetek rendszerezése","/docs/learningpathways/v4/hu-hu/playlists.json;ab55d6d4-c932-48a5-a062-a5e760fda581;Title
"
"Contacts and tasks in Outlook","Névjegyek és feladatok az Outlookban","/docs/learningpathways/v4/hu-hu/playlists.json;94a14949-5322-4bfb-b45a-f66e67286e98;Title
"
"Outlook Calendar","Outlook naptár","/docs/learningpathways/v4/hu-hu/playlists.json;534d99cd-2b9b-4a9d-acde-c83fcfc082aa;Title
"
"Outlook mobile: Manage your inbox","Outlook mobil: A beérkezett üzenetek kezelése","/docs/learningpathways/v4/hu-hu/playlists.json;cf0a88b6-99be-4db9-8312-a762cfd9976a;Title
"
"Outlook mobile: Manage your time","Outlook mobil: Időkezelés","/docs/learningpathways/v4/hu-hu/playlists.json;07666fb2-f6a8-416d-9805-78072ade58ca;Title
"
"Outlook mobile: People and connections","Outlook mobil: Személyek és kapcsolatok","/docs/learningpathways/v4/hu-hu/playlists.json;a0cbd9cd-bfeb-4976-b39d-8c21da669d0f;Title
"
"Outlook mobile: Search and share","Outlook mobil: Keresés és megosztás","/docs/learningpathways/v4/hu-hu/playlists.json;8405be6d-8da0-40d4-aa5c-ac00d4697c2b;Title
"
"Planner Quick Start","Tervezői gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;f0e74200-1232-4659-8e66-4a037496dcad;Title
"
"Ideas for your board","Ötletek a fórumon","/docs/learningpathways/v4/hu-hu/playlists.json;66e36e66-d38b-4103-9c34-1201c2f2eb7f;Title
"
"Use Planner","Tervező használata","/docs/learningpathways/v4/hu-hu/playlists.json;4a1a5131-1a63-4398-8105-ae9a18c20af8;Title
"
"PowerPoint Quick Start","PowerPoint gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;df1a81f5-17a5-4a7a-b214-dfeb4f677afb;Title
"
"Welcome to PowerPoint","Üdvözöljük a PowerPointban","/docs/learningpathways/v4/hu-hu/playlists.json;b7593732-a75a-4542-9d72-4932c505b92f;Title
"
"Slides and layouts","Diák és elrendezés","/docs/learningpathways/v4/hu-hu/playlists.json;4851d3e7-0790-4ccb-b943-cfa0558b4ef6;Title
"
"Text & tables with PowerPoint","Szöveg és táblázatok PowerPointtal","/docs/learningpathways/v4/hu-hu/playlists.json;9933fa88-bb9e-4dec-8124-abe44b89222c;Title
"
"Pictures and graphics with PowerPoint","Képek és grafikák PowerPointtal","/docs/learningpathways/v4/hu-hu/playlists.json;8c91aac4-cb1b-4204-a53a-9aac2641f16a;Title
"
"Present slideshows","Bemutatók bemutatása","/docs/learningpathways/v4/hu-hu/playlists.json;e1144779-6751-4415-a1d4-24e0303ea6db;Title
"
"Animation, video & audio","Animáció, videó és hang","/docs/learningpathways/v4/hu-hu/playlists.json;fe0408f3-0971-4415-a100-f58a5dc2a0b8;Title
"
"Share and co-author with PowerPoint","Megosztás és társszerző a PowerPointtal","/docs/learningpathways/v4/hu-hu/playlists.json;ee7fc2e1-a42d-452e-ab90-e8131b08a9b1;Title
"
"SharePoint Online Quick Start","SharePoint Online gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;24216b89-7d0d-4263-b61e-2ecbda58f1df;Title
"
"Intro to SharePoint Online","Bevezetés a SharePoint Online-hoz","/docs/learningpathways/v4/hu-hu/playlists.json;4d722e7d-6cb1-4399-998d-6f8645f63ffa;Title
"
"Create sites, posts, and lists","Webhelyek, bejegyzések és listák létrehozása","/docs/learningpathways/v4/hu-hu/playlists.json;d542016a-fdf9-4c8e-b4ea-eed1afc7df93;Title
"
"Share and sync with SharePoint","Megosztás és szinkronizálás a SharePointtal","/docs/learningpathways/v4/hu-hu/playlists.json;6601f080-d86a-4d0c-9e60-150746bf8f96;Title
"
"Sway Quick Start","Sway gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;63354a03-0b23-49c3-bf57-b992fdc3a00a;Title
"
"Share and access Sway","Sway megosztása és elérése","/docs/learningpathways/v4/hu-hu/playlists.json;9be47117-f14e-4cb6-ab52-41b59eac1178;Title
"
"Add content to Sway","Tartalom hozzáadása a Sway-hez","/docs/learningpathways/v4/hu-hu/playlists.json;f23758f6-482e-4435-bd90-b815668f6305;Title
"
"Customize Sway","Sway testreszabása","/docs/learningpathways/v4/hu-hu/playlists.json;07e15804-1e84-4212-ac8d-a222df4e075c;Title
"
"Word Quick Start","Word gyorsindítás","/docs/learningpathways/v4/hu-hu/playlists.json;a958fdc7-d697-43f1-b3b3-a3f467ff94cd;Title
"
"Welcome to Word","Üdvözöljük a Wordben","/docs/learningpathways/v4/hu-hu/playlists.json;5250bdca-1dac-4242-9ec9-3badda06b5f8;Title
"
"Write and edit with Word","Írás és szerkesztés a Word segítségével","/docs/learningpathways/v4/hu-hu/playlists.json;f74d0622-642d-4f98-906f-2960a2c05d31;Title
"
"Lay out pages with Word","Oldalak elrendezése Word-el","/docs/learningpathways/v4/hu-hu/playlists.json;2bb5f49a-da1c-49e8-b7e8-04cfc6936f25;Title
"
"Insert tables, pictures, and watermarks","Táblázatok, képek és vízjelek beszúrása","/docs/learningpathways/v4/hu-hu/playlists.json;67cb976e-6129-4bed-a769-3691cb7562d8;Title
"
"Save and print with Word","Mentés és nyomtatás a Word segítségével","/docs/learningpathways/v4/hu-hu/playlists.json;cef03778-baf8-4365-8b23-413c5edd6b66;Title
"
"Share and co-author with Word","Megosztás és társszerző a Word segítségével","/docs/learningpathways/v4/hu-hu/playlists.json;fb5155d7-a802-4e95-b1ce-f8baea8cb44b;Title
"
"Use Word for reports","A Word használata jelentésekhez","/docs/learningpathways/v4/hu-hu/playlists.json;26aa6ac6-24aa-43c5-ad1c-d93359ab3674;Title
"
"Improve accessibility and ease of use with Word","A Word használatának javítása és egyszerű használata","/docs/learningpathways/v4/hu-hu/playlists.json;4210a245-a2ae-4b6a-88a7-83ebef901aa7;Title
"
"Add and format text with Word","Szöveg hozzáadása és formázása a Word segítségével","/docs/learningpathways/v4/hu-hu/playlists.json;2885901b-1655-4311-a7f9-025852a659e4;Title
"
"Yammer Quick Start","Yammer gyorsindítása","/docs/learningpathways/v4/hu-hu/playlists.json;575bed47-83d8-49cb-affa-51d9497ab93b;Title
"
"Roll out a successful Yammer network","Sikeres Yammer-hálózat kiépítése","/docs/learningpathways/v4/hu-hu/playlists.json;19382980-771c-413e-a2af-626165fdabba;Title
"
"Use Yammer every day","A Yammer használata minden nap","/docs/learningpathways/v4/hu-hu/playlists.json;02f5792f-4eed-4122-91ed-348560c3fac9;Title
"
"What's New, What's Changed","Újdonságok, Mi változott","/docs/learningpathways/v4/hu-hu/playlists.json;d4df5f82-2049-4c03-aab3-50e5a2dc8ad2;Title
"
"Plan your learning content","Tervezze meg tanulási tartalmát","/docs/learningpathways/v4/hu-hu/playlists.json;9a105f80-b260-44ad-ba1a-8e2ea9f5bfdc;Title
/docs/learningpathways/v4/hu-hu/assets.json;c828dfeb-1fd1-4c39-a3c6-cf8df3669693;Title
"
"Customize learning pathways","Tanulási útvonalak testreszabása","/docs/learningpathways/v4/hu-hu/playlists.json;545e374b-f33e-4d62-8e6f-3ec36b6b28fe;Title
"
"Drive adoption","Meghajtó elfogadása","/docs/learningpathways/v4/hu-hu/playlists.json;66f9b195-d48e-49e3-bb0e-1848a49b1351;Title
"
"Measure impact","Hatás mérése","/docs/learningpathways/v4/hu-hu/playlists.json;08365272-6868-4482-9384-b720d0121533;Title
"
"Creating a Champion Program","Bajnok program létrehozása","/docs/learningpathways/v4/hu-hu/playlists.json;037adb49-b480-4a70-8389-5caeaec1a640;Title
"
"Learn how to get started quickly with Microsoft 365 with six simple steps","Ismerje meg, hogyan lehet gyorsan elkezdeni a Microsoft 365-et hat egyszerű lépéssel","/docs/learningpathways/v4/hu-hu/playlists.json;959166d8-1cb7-4315-af20-541598ebecaa;Description
"
"Get started with Teams with seven simple steps. After an overview of teams, channels, and how you can work and collaborate all in one place, learn how to get your team up and running, work in channels, upload and share files, start and pin chats, join a Teams meeting, and manage meetings.","Ismerkedjen meg a csapatokkal hét egyszerű lépéssel. Miután áttekintette a csapatokat, csatornákat, valamint azt, hogy hogyan dolgozhat és dolgozhat együtt egy helyen, megtudhatja, hogyan hozhatja létre csapatát és működését, hogyan dolgozhat csatornákon, tölthet fel és oszthat meg fájlokat, indíthat és rögzíthet csevegéseket, csatlakozhat egy Teams-értekezlethez, és kezelheti az értekezleteket.","/docs/learningpathways/v4/hu-hu/playlists.json;bb92e79e-fe45-4f82-83ab-704b75bb6223;Description
"
"When you have a place to create and make decisions as a team, there’s no limit to what you can achieve. Learn how to use Teams to bring everything together in a shared workspace where you can chat, meet, share files, and work with business apps.","Ha van egy hely, ahol létrehozhat és döntéseket hozhat csapatként, nincs korlátozva, hogy mit érhet el. Ismerje meg, hogyan használhatja a Teamst arra, hogy mindent összehozzon egy megosztott munkaterületen, ahol cseveghet, találkozhat, fájlokat oszthat meg és üzleti alkalmazásokkal dolgozhat.","/docs/learningpathways/v4/hu-hu/playlists.json;31fe13c5-ec7d-4a3c-98db-89292b0c0824;Description
"
